epoch,accuracy,loss,val_accuracy,val_loss
25,1.0,0.00019559114298317581,1.0,0.0001485215179855004
26,1.0,0.00018468544294591993,1.0,0.00013980179210193455
27,1.0,0.00017261011817026883,1.0,0.00013255602971185
28,1.0,0.00016389177471864969,1.0,0.00012540940952021629
29,1.0,0.00015488979988731444,1.0,0.00011873539187945426
0,0.9662162065505981,0.6066411733627319,0.953125,0.5188933610916138
1,0.9594594836235046,0.4722730219364166,0.953125,0.4201614260673523
2,0.9594594836235046,0.3759690225124359,0.953125,0.3381386399269104
3,0.9594594836235046,0.2900288701057434,0.953125,0.2610724866390228
4,0.9594594836235046,0.21638602018356323,0.953125,0.19342002272605896
5,0.9594594836235046,0.15385039150714874,0.953125,0.13632510602474213
6,0.9729729890823364,0.10327800363302231,1.0,0.09135311841964722
7,1.0,0.06579745560884476,1.0,0.05943106487393379
8,1.0,0.0407600998878479,1.0,0.03826703876256943
9,1.0,0.025321919471025467,1.0,0.024763382971286774
10,1.0,0.015710817649960518,1.0,0.01629939116537571
11,1.0,0.010177034884691238,1.0,0.011014140211045742
12,1.0,0.0066734803840518,1.0,0.007665483746677637
13,1.0,0.004431894514709711,1.0,0.005495267920196056
14,1.0,0.003121946007013321,1.0,0.004056229256093502
15,1.0,0.0022045655641704798,1.0,0.0030971956439316273
16,1.0,0.001622217008844018,1.0,0.0024338671937584877
17,1.0,0.0012565427459776402,1.0,0.0019614212214946747
18,1.0,0.0009592127171345055,1.0,0.0016216551885008812
19,1.0,0.0007912134169600904,1.0,0.0013696413952857256
20,1.0,0.0006435110699385405,1.0,0.0011809945572167635
21,1.0,0.0005524540320038795,1.0,0.0010366968344897032
22,1.0,0.000482563569676131,1.0,0.000924723397474736
23,1.0,0.0004191681509837508,1.0,0.0008369930437766016
24,1.0,0.00037825899198651314,1.0,0.0007663917494937778
25,1.0,0.0003396610845811665,1.0,0.0007092580199241638
26,1.0,0.00031220921664498746,1.0,0.000661935075186193
27,1.0,0.00028999726055189967,1.0,0.0006222906522452831
28,1.0,0.0002704257203731686,1.0,0.0005890281754545867
29,1.0,0.00025478514726273715,1.0,0.0005607596249319613
0,0.837837815284729,0.5833791494369507,0.953125,0.44189125299453735
1,0.9594594836235046,0.34469881653785706,0.953125,0.2516935467720032
2,0.9594594836235046,0.1824706494808197,0.953125,0.1297893524169922
3,0.9729729890823364,0.0848064199090004,1.0,0.05581064522266388
4,1.0,0.035465698689222336,1.0,0.024455197155475616
5,1.0,0.014906397089362144,1.0,0.012140636332333088
6,1.0,0.007010972127318382,1.0,0.006927617825567722
7,1.0,0.004039888270199299,1.0,0.004448266699910164
8,1.0,0.002413893584161997,1.0,0.003168326336890459
9,1.0,0.0017726641381159425,1.0,0.0024211909621953964
10,1.0,0.001293277251534164,1.0,0.0019724650774151087
11,1.0,0.0010368485236540437,1.0,0.001680274261161685
12,1.0,0.0008639249135740101,1.0,0.0014793893788009882
13,1.0,0.0007640497060492635,1.0,0.0013245876180008054
14,1.0,0.0006786846206523478,1.0,0.0012063323520123959
15,1.0,0.0006136786541901529,1.0,0.0011093545472249389
16,1.0,0.0005614710389636457,1.0,0.001029607024975121
17,1.0,0.0005171920056454837,1.0,0.0009610229753889143
18,1.0,0.0004773695836775005,1.0,0.0009031047811731696
19,1.0,0.0004455422458704561,1.0,0.00084757583681494
20,1.0,0.00041539434459991753,1.0,0.0007954844040796161
21,1.0,0.00038792029954493046,1.0,0.0007484586676582694
22,1.0,0.0003628167905844748,1.0,0.00070444296579808
23,1.0,0.0003423903835937381,1.0,0.0006627506809309125
24,1.0,0.0003198969061486423,1.0,0.0006262132665142417
25,1.0,0.00030079178395681083,1.0,0.0005920609692111611
26,1.0,0.00028349997592158616,1.0,0.0005591830122284591
27,1.0,0.0002667509252205491,1.0,0.0005284463404677808
28,1.0,0.0002507536846678704,1.0,0.0004998651565983891
29,1.0,0.00023504656564909965,1.0,0.00047400782932527363
0,0.5810810923576355,0.6699361801147461,0.96875,0.5190446376800537
1,0.9527027010917664,0.5160980224609375,0.96875,0.39602354168891907
2,0.9527027010917664,0.39866799116134644,0.96875,0.2945703864097595
3,0.9527027010917664,0.3019888401031494,0.96875,0.21388359367847443
4,0.9527027010917664,0.224674791097641,0.96875,0.15296074748039246
5,0.9527027010917664,0.16243743896484375,0.96875,0.10775808244943619
6,0.9864864945411682,0.11550004780292511,0.96875,0.07321237772703171
7,0.9864864945411682,0.07776905596256256,1.0,0.0468306764960289
8,1.0,0.05051892623305321,1.0,0.02793986350297928
9,1.0,0.0320887491106987,1.0,0.016247741878032684
10,1.0,0.020884597674012184,1.0,0.009712901897728443
11,1.0,0.014243167825043201,1.0,0.006003513932228088
12,1.0,0.009779412299394608,1.0,0.0039019344840198755
13,1.0,0.006849628873169422,1.0,0.0026526155415922403
14,1.0,0.005187011323869228,1.0,0.0018700521904975176
15,1.0,0.003992263227701187,1.0,0.0013680730480700731
16,1.0,0.0031207555439323187,1.0,0.0010369918309152126
17,1.0,0.0024934664834290743,1.0,0.0008084781584329903
18,1.0,0.0020705428905785084,1.0,0.0006464585894718766
19,1.0,0.00170703895855695,1.0,0.0005293893627822399
20,1.0,0.0014871483435854316,1.0,0.00044220348354429007
21,1.0,0.0012965223286300898,1.0,0.0003767434973269701
22,1.0,0.001132106757722795,1.0,0.00032682696473784745
23,1.0,0.001011681160889566,1.0,0.0002876371727325022
24,1.0,0.0009037450654432178,1.0,0.0002564196474850178
25,1.0,0.0008324485388584435,1.0,0.00023098393285181373
26,1.0,0.0007663475116714835,1.0,0.00021022267173975706
27,1.0,0.0007002268102951348,1.0,0.00019315441022627056
28,1.0,0.0006539581809192896,1.0,0.00017866858979687095
29,1.0,0.0006146823870949447,1.0,0.00016634573694318533
0,0.9527027010917664,0.48580029606819153,0.96875,0.28281688690185547
1,0.9594594836235046,0.23192982375621796,0.984375,0.1140267476439476
2,1.0,0.09513994306325912,1.0,0.03883970156311989
3,1.0,0.034294743090867996,1.0,0.012719294056296349
4,1.0,0.012773193418979645,1.0,0.004734362009912729
5,1.0,0.0059919292107224464,1.0,0.0020502512343227863
6,1.0,0.0030336601193994284,1.0,0.0010854776483029127
7,1.0,0.00184863421600312,1.0,0.0006692442111670971
8,1.0,0.0012179547920823097,1.0,0.00046790705528110266
9,1.0,0.0009023003512993455,1.0,0.00035924959229305387
10,1.0,0.0007143134716898203,1.0,0.00029581290436908603
11,1.0,0.0005874177441000938,1.0,0.00025249121244996786
12,1.0,0.0005108552286401391,1.0,0.00022211941541172564
13,1.0,0.000460113282315433,1.0,0.00019676252850331366
14,1.0,0.00041010515997186303,1.0,0.0001776068820618093
15,1.0,0.00037381943548098207,1.0,0.00016295477689709514
16,1.0,0.00034015323035418987,1.0,0.00015105868806131184
17,1.0,0.00031719377147965133,1.0,0.00014032298349775374
18,1.0,0.00029282632749527693,1.0,0.00013084590318612754
19,1.0,0.000273489102255553,1.0,0.00012221786892041564
20,1.0,0.0002543357259128243,1.0,0.00011450817692093551
21,1.0,0.00023897294886410236,1.0,0.0001077832275768742
22,1.0,0.00022252097551245242,1.0,0.00010176491923630238
23,1.0,0.000207314093131572,1.0,9.525458153802902e-05
24,1.0,0.00019760875147767365,1.0,8.962256833910942e-05
25,1.0,0.00018328269652556628,1.0,8.475698996335268e-05
26,1.0,0.0001741635933285579,1.0,8.002702088560909e-05
27,1.0,0.00016359427536372095,1.0,7.596109207952395e-05
28,1.0,0.00015407420869451016,1.0,7.22969853086397e-05
29,1.0,0.00014662496687378734,1.0,6.870354991406202e-05
